Id,Date,TotalSteps,TotalDistance,Calories
5577150313,5/9/2016,3421,2.559999943,2489
5577150313,5/10/2016,8869,6.650000095,3841
5577150313,5/11/2016,4038,3.039999962,1665
6117666160,4/12/2016,0,0,1496
6117666160,4/13/2016,0,0,1496
6117666160,4/14/2016,0,0,1496
6117666160,4/15/2016,14019,10.59000015,2865
6117666160,4/16/2016,14450,10.90999985,2828
6117666160,4/17/2016,7150,5.400000095,2225
6117666160,4/18/2016,5153,3.910000086,2018
6117666160,4/19/2016,11135,8.409999847,2606
6117666160,4/20/2016,10449,8.020000458,2536
6117666160,4/21/2016,19542,15.01000023,4900
6117666160,4/22/2016,8206,6.199999809,2409
6117666160,4/23/2016,11495,8.680000305,2651
6117666160,4/24/2016,7623,5.760000229,2305
6117666160,4/25/2016,0,0,1497
6117666160,4/26/2016,9543,7.210000038,2450
6117666160,4/27/2016,9411,7.110000134,2576
6117666160,4/28/2016,3403,2.599999905,1879
6117666160,4/29/2016,9592,7.239999771,2560
6117666160,4/30/2016,6987,5.28000021,2275
6117666160,5/1/2016,8915,6.730000019,2361
6117666160,5/2/2016,4933,3.730000019,2044
6117666160,5/3/2016,0,0,1496
6117666160,5/4/2016,2997,2.25999999,1902
6117666160,5/5/2016,9799,7.400000095,2636
6117666160,5/6/2016,3365,2.680000067,1838
6117666160,5/7/2016,7336,5.539999962,2469
6117666160,5/8/2016,7328,5.53000021,2250
6117666160,5/9/2016,4477,3.380000114,1248
6290855005,4/12/2016,4562,3.450000048,2560
6290855005,4/13/2016,7142,5.400000095,2905
6290855005,4/14/2016,7671,5.800000191,2952
6290855005,4/15/2016,9501,7.179999828,2896
6290855005,4/16/2016,8301,6.28000021,2783
6290855005,4/17/2016,7851,5.940000057,3171
6290855005,4/18/2016,6885,5.210000038,2766
6290855005,4/19/2016,7142,5.400000095,2839
6290855005,4/20/2016,6361,4.809999943,2701
6290855005,4/21/2016,0,0,2060
6290855005,4/22/2016,6238,4.71999979,2796
6290855005,4/23/2016,0,0,2664
6290855005,4/24/2016,5896,4.460000038,2703
6290855005,4/25/2016,7802,5.900000095,2771
6290855005,4/26/2016,0,0,2060
6290855005,4/27/2016,5565,4.210000038,2743
6290855005,4/28/2016,5731,4.329999924,2687
6290855005,4/29/2016,0,0,2060
6290855005,4/30/2016,6744,5.099999905,2843
6290855005,5/1/2016,9837,7.440000057,3327
6290855005,5/2/2016,6781,5.130000114,2725
6290855005,5/3/2016,6047,4.570000172,2671
6290855005,5/4/2016,5832,4.409999847,2718
6290855005,5/5/2016,6339,4.789999962,2682
6290855005,5/6/2016,6116,4.619999886,2806
6290855005,5/7/2016,5510,4.170000076,2613
6290855005,5/8/2016,7706,5.829999924,2712
6290855005,5/9/2016,6277,4.75,2175
6290855005,5/10/2016,0,0,0
6775888955,4/12/2016,0,0,1841
6775888955,4/13/2016,4053,2.910000086,2400
6775888955,4/14/2016,5162,3.700000048,2507
6775888955,4/15/2016,1282,0.920000017,2127
6775888955,4/16/2016,4732,3.390000105,2225
6775888955,4/17/2016,2497,1.789999962,2067
6775888955,4/18/2016,8294,5.949999809,2798
6775888955,4/19/2016,0,0,1841
6775888955,4/20/2016,10771,7.71999979,3727
6775888955,4/21/2016,0,0,1841
6775888955,4/22/2016,637,0.460000008,1922
6775888955,4/23/2016,0,0,1841
6775888955,4/24/2016,2153,1.539999962,2053
6775888955,4/25/2016,6474,4.639999866,2484
6775888955,4/26/2016,7091,5.269999981,2584
6775888955,4/27/2016,0,0,1841
6775888955,4/28/2016,703,0.5,1993
6775888955,4/29/2016,0,0,1841
6775888955,4/30/2016,2503,1.789999962,2280
6775888955,5/1/2016,2487,1.779999971,2319
6775888955,5/2/2016,0,0,1841
6775888955,5/3/2016,9,0.01,1843
6775888955,5/4/2016,0,0,1841
6775888955,5/5/2016,0,0,1841
6775888955,5/6/2016,4697,3.369999886,2496
6775888955,5/7/2016,1967,1.409999967,1032
6962181067,4/12/2016,10199,6.739999771,1994
6962181067,4/13/2016,5652,3.74000001,1718
6962181067,4/14/2016,1551,1.029999971,1466
6962181067,4/15/2016,5563,3.680000067,1756
6962181067,4/16/2016,13217,8.739999771,2173
6962181067,4/17/2016,10145,6.710000038,2027
6962181067,4/18/2016,11404,7.539999962,2039
6962181067,4/19/2016,10742,7.099999905,2046
6962181067,4/20/2016,13928,9.550000191,2174
6962181067,4/21/2016,11835,9.710000038,2179
6962181067,4/22/2016,10725,7.090000153,2086
6962181067,4/23/2016,20031,13.23999977,2571
6962181067,4/24/2016,5029,3.319999933,1705
6962181067,4/25/2016,13239,9.270000458,2194
6962181067,4/26/2016,10433,6.900000095,2012
6962181067,4/27/2016,10320,6.820000172,2034
6962181067,4/28/2016,12627,8.350000381,2182
6962181067,4/29/2016,10762,7.110000134,2254
6962181067,4/30/2016,10081,6.659999847,2002
6962181067,5/1/2016,5454,3.609999895,1740
6962181067,5/2/2016,12912,8.539999962,2162
6962181067,5/3/2016,12109,8.119999886,2072
6962181067,5/4/2016,10147,6.710000038,2086
6962181067,5/5/2016,10524,6.960000038,2066
6962181067,5/6/2016,5908,3.910000086,1850
6962181067,5/7/2016,6815,4.5,1947
6962181067,5/8/2016,4188,2.769999981,1659
6962181067,5/9/2016,12342,8.720000267,2105
6962181067,5/10/2016,15448,10.21000004,2361
6962181067,5/11/2016,6722,4.440000057,1855
6962181067,5/12/2016,3587,2.369999886,928
7007744171,4/12/2016,14172,10.28999996,2937
7007744171,4/13/2016,12862,9.649999619,2742
7007744171,4/14/2016,11179,8.239999771,2668
7007744171,4/15/2016,5273,3.529999971,2098
7007744171,4/16/2016,4631,3.099999905,2076
7007744171,4/17/2016,8059,5.389999866,2383
7007744171,4/18/2016,14816,10.97999954,2832
7007744171,4/19/2016,14194,10.47999954,2812
7007744171,4/20/2016,15566,11.31000042,3096
7007744171,4/21/2016,13744,9.18999958,2763
7007744171,4/22/2016,15299,10.23999977,2889
7007744171,4/23/2016,8093,5.409999847,2284
7007744171,4/24/2016,11085,7.420000076,2667
7007744171,4/25/2016,18229,13.34000015,3055
7007744171,4/26/2016,15090,10.10000038,2939
7007744171,4/27/2016,13541,10.22000027,2830
7007744171,4/28/2016,15128,10.11999989,2836
7007744171,4/29/2016,20067,14.30000019,3180
7007744171,4/30/2016,3761,2.519999981,2051
7007744171,5/1/2016,5600,3.75,2225
7007744171,5/2/2016,13041,9.180000305,2642
7007744171,5/3/2016,14510,10.86999989,2976
7007744171,5/4/2016,0,0,1557
7007744171,5/5/2016,15010,11.10000038,2933
7007744171,5/6/2016,11459,7.670000076,2553
7007744171,5/7/2016,0,0,120
7086361926,4/12/2016,11317,8.409999847,2772
7086361926,4/13/2016,5813,3.619999886,2516
7086361926,4/14/2016,9123,6.119999886,2734
7086361926,4/15/2016,8585,5.670000076,2395
7086361926,4/16/2016,31,0.01,1635
7086361926,4/17/2016,0,0,1629
7086361926,4/18/2016,9827,6.710000038,2743
7086361926,4/19/2016,10688,7.289999962,2944
7086361926,4/20/2016,14365,10.64000034,2997
7086361926,4/21/2016,9469,6.179999828,2463
7086361926,4/22/2016,9753,6.53000021,2846
7086361926,4/23/2016,2817,1.809999943,1965
7086361926,4/24/2016,3520,2.160000086,2049
7086361926,4/25/2016,10091,6.820000172,2752
7086361926,4/26/2016,10387,7.070000172,2781
7086361926,4/27/2016,11107,8.340000153,2693
7086361926,4/28/2016,11584,7.800000191,2862
7086361926,4/29/2016,7881,4.949999809,2616
7086361926,4/30/2016,14560,9.409999847,2995
7086361926,5/1/2016,12390,8.069999695,2730
7086361926,5/2/2016,10052,6.809999943,2754
7086361926,5/3/2016,10288,6.760000229,2754
7086361926,5/4/2016,10988,8.31000042,2655
7086361926,5/5/2016,8564,5.599999905,2386
7086361926,5/6/2016,12461,8.380000114,2924
7086361926,5/7/2016,12827,8.479999542,2739
7086361926,5/8/2016,10677,7.099999905,2534
7086361926,5/9/2016,13566,9.109999657,2960
7086361926,5/10/2016,14433,10.78999996,2800
7086361926,5/11/2016,9572,6.519999981,2735
7086361926,5/12/2016,3789,2.559999943,1199
8053475328,4/12/2016,18060,14.11999989,3186
8053475328,4/13/2016,16433,13.35000038,3140
8053475328,4/14/2016,20159,15.97000027,3411
8053475328,4/15/2016,20669,16.23999977,3410
8053475328,4/16/2016,14549,11.10999966,2867
8053475328,4/17/2016,18827,13.68999958,3213
8053475328,4/18/2016,17076,12.65999985,3133
8053475328,4/19/2016,15929,12.47999954,3114
8053475328,4/20/2016,15108,12.18999958,3043
8053475328,4/21/2016,16057,12.51000023,3103
8053475328,4/22/2016,10520,8.289999962,2655
8053475328,4/23/2016,22359,17.19000053,3554
8053475328,4/24/2016,22988,17.95000076,3577
8053475328,4/25/2016,20500,15.68999958,3403
8053475328,4/26/2016,12685,9.619999886,2846
8053475328,4/27/2016,12422,9.819999695,2852
8053475328,4/28/2016,15447,12.39999962,3062
8053475328,4/29/2016,12315,9.649999619,2794
8053475328,4/30/2016,7135,5.590000153,2408
8053475328,5/1/2016,1170,0.850000024,1886
8053475328,5/2/2016,1969,1.429999948,1988
8053475328,5/3/2016,15484,11.89999962,3023
8053475328,5/4/2016,14581,11.14999962,2918
8053475328,5/5/2016,14990,11.51000023,2950
8053475328,5/6/2016,13953,11,2859
8053475328,5/7/2016,19769,15.67000008,3331
8053475328,5/8/2016,22026,17.64999962,3589
8053475328,5/9/2016,12465,9.380000114,2765
8053475328,5/10/2016,14810,11.35999966,2926
8053475328,5/11/2016,12209,9.399999619,2809
8053475328,5/12/2016,4998,3.910000086,1505
8253242879,4/12/2016,9033,7.159999847,2044
8253242879,4/13/2016,8053,6.099999905,1935
8253242879,4/14/2016,5234,3.460000038,1705
8253242879,4/15/2016,2672,1.769999981,1632
8253242879,4/16/2016,9256,6.139999866,1880
8253242879,4/17/2016,10204,7.909999847,2112
8253242879,4/18/2016,5151,3.480000019,1829
8253242879,4/19/2016,4212,2.779999971,1763
8253242879,4/20/2016,6466,4.269999981,1931
8253242879,4/21/2016,11268,8.56000042,2218
8253242879,4/22/2016,2824,1.870000005,1651
8253242879,4/23/2016,9282,6.260000229,2132
8253242879,4/24/2016,8905,7.130000114,1976
8253242879,4/25/2016,6829,4.510000229,1909
8253242879,4/26/2016,4562,3.039999962,1813
8253242879,4/27/2016,10232,8.180000305,2008
8253242879,4/28/2016,2718,1.799999952,1580
8253242879,4/29/2016,6260,4.260000229,1854
8253242879,4/30/2016,0,0,0
8378563200,4/12/2016,7626,6.050000191,3635
8378563200,4/13/2016,12386,9.819999695,4079
8378563200,4/14/2016,13318,10.56000042,4163
8378563200,4/15/2016,14461,11.47000027,3666
8378563200,4/16/2016,11207,8.890000343,3363
8378563200,4/17/2016,2132,1.690000057,2572
8378563200,4/18/2016,13630,10.81000042,4157
8378563200,4/19/2016,13070,10.35999966,4092
8378563200,4/20/2016,9388,7.440000057,3787
8378563200,4/21/2016,15148,12.01000023,4236
8378563200,4/22/2016,12200,9.670000076,4044
8378563200,4/23/2016,5709,4.53000021,2908
8378563200,4/24/2016,3703,2.940000057,2741
8378563200,4/25/2016,12405,9.840000153,4005
8378563200,4/26/2016,16208,12.85000038,3763
8378563200,4/27/2016,7359,5.840000153,3061
8378563200,4/28/2016,5417,4.300000191,2884
8378563200,4/29/2016,6175,4.900000095,2982
8378563200,4/30/2016,2946,2.339999914,2660
8378563200,5/1/2016,11419,9.06000042,3369
8378563200,5/2/2016,6064,4.809999943,3491
8378563200,5/3/2016,8712,6.909999847,3784
8378563200,5/4/2016,7875,6.239999771,3110
8378563200,5/5/2016,8567,6.789999962,3783
8378563200,5/6/2016,7045,5.590000153,3644
8378563200,5/7/2016,4468,3.539999962,2799
8378563200,5/8/2016,2943,2.329999924,2685
8378563200,5/9/2016,8382,6.650000095,3721
8378563200,5/10/2016,6582,5.21999979,3586
8378563200,5/11/2016,9143,7.25,3788
8378563200,5/12/2016,4561,3.619999886,1976
8583815059,4/12/2016,5014,3.910000086,2650
8583815059,4/13/2016,5571,4.349999905,2654
8583815059,4/14/2016,3135,2.450000048,2443
8583815059,4/15/2016,3430,2.680000067,2505
8583815059,4/16/2016,5319,4.150000095,2693
8583815059,4/17/2016,3008,2.349999905,2439
8583815059,4/18/2016,3864,3.00999999,2536
8583815059,4/19/2016,5697,4.440000057,2668
8583815059,4/20/2016,5273,4.110000134,2647
8583815059,4/21/2016,8538,6.659999847,2883
8583815059,4/22/2016,8687,6.78000021,2944
8583815059,4/23/2016,9423,7.349999905,3012
8583815059,4/24/2016,8286,6.460000038,2889
8583815059,4/25/2016,4503,3.50999999,2547
8583815059,4/26/2016,10499,8.18999958,3093
8583815059,4/27/2016,12474,9.729999542,3142
8583815059,4/28/2016,6174,4.820000172,2757
8583815059,4/29/2016,15168,11.82999992,3513
8583815059,4/30/2016,10085,7.869999886,3164
8583815059,5/1/2016,4512,3.519999981,2596
8583815059,5/2/2016,8469,6.610000134,2894
8583815059,5/3/2016,12015,9.369999886,3212
8583815059,5/4/2016,3588,2.799999952,2516
8583815059,5/5/2016,12427,9.68999958,3266
8583815059,5/6/2016,5843,4.559999943,2683
8583815059,5/7/2016,6117,4.769999981,2810
8583815059,5/8/2016,9217,7.190000057,2940
8583815059,5/9/2016,9877,7.699999809,2947
8583815059,5/10/2016,8240,6.429999828,2846
8583815059,5/11/2016,8701,6.789999962,2804
8583815059,5/12/2016,0,0,0
8792009665,4/12/2016,2564,1.639999986,2044
8792009665,4/13/2016,1320,0.839999974,1934
8792009665,4/14/2016,1219,0.779999971,1963
8792009665,4/15/2016,2483,1.590000033,2009
8792009665,4/16/2016,244,0.159999996,1721
8792009665,4/17/2016,0,0,1688
8792009665,4/18/2016,0,0,1688
8792009665,4/19/2016,0,0,1688
8792009665,4/20/2016,3147,2.00999999,2188
8792009665,4/21/2016,144,0.090000004,1720
8792009665,4/22/2016,4068,2.599999905,2419
8792009665,4/23/2016,5245,3.359999895,2748
8792009665,4/24/2016,400,0.25999999,1799
8792009665,4/25/2016,0,0,1688
8792009665,4/26/2016,1321,0.850000024,1928
8792009665,4/27/2016,1758,1.129999995,2067
8792009665,4/28/2016,6157,3.940000057,2780
8792009665,4/29/2016,8360,5.349999905,3101
8792009665,4/30/2016,7174,4.590000153,2896
8792009665,5/1/2016,1619,1.039999962,1962
8792009665,5/2/2016,1831,1.169999957,2015
8792009665,5/3/2016,2421,1.549999952,2297
8792009665,5/4/2016,2283,1.460000038,2067
8792009665,5/5/2016,0,0,1688
8792009665,5/6/2016,0,0,1688
8792009665,5/7/2016,0,0,1688
8792009665,5/8/2016,0,0,1688
8792009665,5/9/2016,0,0,1688
8792009665,5/10/2016,0,0,57
8877689391,4/12/2016,23186,20.39999962,3921
8877689391,4/13/2016,15337,9.579999924,3566
8877689391,4/14/2016,21129,18.97999954,3793
8877689391,4/15/2016,13422,7.170000076,3934
8877689391,4/16/2016,29326,25.29000092,4547
8877689391,4/17/2016,15118,8.869999886,3545
8877689391,4/18/2016,11423,8.670000076,2761
8877689391,4/19/2016,18785,17.39999962,3676
8877689391,4/20/2016,19948,18.11000061,3679
8877689391,4/21/2016,19377,17.62000084,3659
8877689391,4/22/2016,18258,16.30999947,3427
8877689391,4/23/2016,11200,7.429999828,3891
8877689391,4/24/2016,16674,15.73999977,3455
8877689391,4/25/2016,12986,8.739999771,3802
8877689391,4/26/2016,11101,8.430000305,2860
8877689391,4/27/2016,23629,20.64999962,3808
8877689391,4/28/2016,14890,11.30000019,3060
8877689391,4/29/2016,9733,7.389999866,2698
8877689391,4/30/2016,27745,26.71999931,4398
8877689391,5/1/2016,10930,8.319999695,2786
8877689391,5/2/2016,4790,3.640000105,2189
8877689391,5/3/2016,10818,8.210000038,2817
8877689391,5/4/2016,18193,16.29999924,3477
8877689391,5/5/2016,14055,10.67000008,3052
8877689391,5/6/2016,21727,19.34000015,4015
8877689391,5/7/2016,12332,8.130000114,4142
8877689391,5/8/2016,10686,8.109999657,2847
8877689391,5/9/2016,20226,18.25,3710
8877689391,5/10/2016,10733,8.149999619,2832
8877689391,5/11/2016,21420,19.55999947,3832
8877689391,5/12/2016,8064,6.119999886,1849
